locus_idx,n_transcripts,n_units,n_components,n_equiv_classes,ec_total_elements,max_ec_width,max_ec_depth,squarem_iterations,estep_threads_used,is_mega_locus,digamma_calls_per_estep,extract_us,bias_us,build_ec_us,warm_start_us,squarem_us,assign_us,total_us,squarem_time_s,total_time_s,em_fraction,hit_max_iters,converged
5521,2,7,3,1,21,3,7,2,1,False,3,65.868,0.616,1.079,0.2,4.04,1.509,73.312,4.04e-06,7.331199999999999e-05,0.05510694020078569,False,True
5491,2,6,3,2,17,3,5,2,1,False,3,65.764,0.531,1.582,0.19,3.929,1.288,73.284,3.929e-06,7.328400000000001e-05,0.05361333988319414,False,True
6949,2,5,3,1,15,3,5,2,1,False,3,67.396,0.443,0.859,0.15,3.311,1.117,73.276,3.311e-06,7.3276e-05,0.04518532670997325,False,True
3163,2,24,3,2,61,3,13,2,1,False,3,56.56,1.547,3.554,0.353,7.764,3.463,73.241,7.764e-06,7.3241e-05,0.10600619871383515,False,True
800,1,77,2,1,154,2,77,4,1,False,2,8.443,3.477,11.646,0.658,39.092,9.916,73.232,3.9092e-05,7.323199999999999e-05,0.5338103561284684,False,True
5348,2,9,3,2,25,3,7,2,1,False,3,64.319,0.708,1.612,0.213,4.687,1.673,73.212,4.687e-06,7.3212e-05,0.0640195596350325,False,True
5022,2,4,3,1,12,3,4,2,1,False,3,67.291,0.391,0.8,0.159,3.4,1.137,73.178,3.4e-06,7.3178e-05,0.046462051436224006,False,True
1487,3,31,4,4,79,4,18,2,1,False,4,48.913,2.03,6.172,0.472,10.974,4.584,73.145,1.0974e-05,7.314499999999999e-05,0.15003076081755418,False,True
3572,2,20,3,2,56,3,16,2,1,False,3,57.25,1.535,3.087,0.31,7.705,3.249,73.136,7.705e-06,7.3136e-05,0.10535167359439948,False,True
4448,2,6,3,2,17,3,5,3,1,False,3,63.651,0.544,1.457,0.238,5.832,1.359,73.081,5.832e-06,7.3081e-05,0.07980186368549964,False,True
4708,2,11,3,2,30,3,8,2,1,False,3,62.675,0.847,1.775,0.257,4.993,2.524,73.071,4.993e-06,7.307099999999999e-05,0.0683308015491782,False,True
5974,2,7,3,2,17,3,4,2,1,False,3,65.01,0.52,1.86,0.209,3.911,1.501,73.011,3.911e-06,7.3011e-05,0.05356727068523921,False,True
843,3,37,4,4,88,3,20,2,1,False,4,46.448,2.477,6.405,0.561,12.084,5.002,72.977,1.2084e-05,7.2977e-05,0.165586417638434,False,True
2226,4,18,5,5,70,5,9,2,1,False,5,52.388,2.038,4.454,0.488,9.58,4.028,72.976,9.58e-06,7.2976e-05,0.13127603595702697,False,True
1980,2,39,3,2,80,3,37,2,1,False,3,50.833,1.876,5.499,0.468,9.628,4.634,72.938,9.628e-06,7.2938e-05,0.13200252269050425,False,True
293,3,20,4,4,55,3,14,4,1,False,4,45.586,1.508,3.804,0.42,17.471,4.112,72.901,1.7471e-05,7.2901e-05,0.2396537770400955,False,True
6082,2,8,3,1,24,3,8,2,1,False,3,64.69,0.71,1.074,0.2,4.305,1.921,72.9,4.3049999999999994e-06,7.290000000000001e-05,0.059053497942386825,False,True
5630,2,10,3,2,26,3,6,2,1,False,3,63.236,0.733,1.826,0.212,4.999,1.889,72.895,4.999e-06,7.2895e-05,0.06857809177584197,False,True
4706,2,12,3,2,28,3,8,2,1,False,3,62.464,0.767,2.079,0.221,5.209,2.096,72.836,5.209e-06,7.283599999999999e-05,0.07151683233565818,False,True
2026,4,7,5,4,24,5,4,6,1,False,5,51.223,0.765,2.427,0.464,15.634,2.2,72.713,1.5634e-05,7.271299999999999e-05,0.2150096956527719,False,True
1252,2,46,3,2,97,3,41,2,1,False,3,47.162,2.407,6.223,0.439,10.982,5.438,72.651,1.0982e-05,7.265099999999999e-05,0.1511610301303492,False,True
4646,2,11,3,2,28,3,6,2,1,False,3,62.457,0.82,1.953,0.224,5.207,1.986,72.647,5.2069999999999994e-06,7.264700000000001e-05,0.0716753616804548,False,True
5503,2,11,3,2,28,3,6,2,1,False,3,62.778,0.806,1.928,0.214,4.998,1.908,72.632,4.998e-06,7.2632e-05,0.06881264456437934,False,True
5331,2,9,3,1,27,3,9,2,1,False,3,64.273,0.782,1.528,0.187,4.205,1.636,72.611,4.205e-06,7.2611e-05,0.057911335748027155,False,True
413,6,16,7,5,87,7,6,2,1,False,7,50.929,2.368,4.44,0.588,9.567,4.719,72.611,9.567e-06,7.2611e-05,0.1317568963380204,False,True
6201,2,6,3,1,18,3,6,2,1,False,3,65.887,0.497,1.04,0.166,3.782,1.234,72.606,3.782e-06,7.260599999999999e-05,0.05208935900614275,False,True
4377,2,12,3,2,32,3,8,2,1,False,3,61.784,0.836,2.102,0.27,5.484,2.126,72.602,5.484e-06,7.260200000000001e-05,0.07553510922564116,False,True
4661,2,11,3,2,27,3,6,2,1,False,3,62.168,0.798,1.95,0.214,5.14,2.331,72.601,5.14e-06,7.2601e-05,0.07079792289362405,False,True
540,2,36,3,2,96,3,24,2,1,False,3,47.838,2.504,4.921,0.455,12.136,4.736,72.59,1.2135999999999999e-05,7.259000000000001e-05,0.16718556274969001,False,True
4261,2,16,3,2,42,3,10,2,1,False,3,59.207,1.097,2.629,0.281,6.72,2.617,72.551,6.72e-06,7.2551e-05,0.09262449862855095,False,True
2179,2,12,3,2,30,3,6,4,1,False,3,56.541,0.872,1.999,0.218,10.36,2.546,72.536,1.0359999999999999e-05,7.2536e-05,0.1428256314106099,False,True
771,2,36,3,2,83,3,25,2,1,False,3,49.119,2.086,5.497,0.39,10.59,4.811,72.493,1.059e-05,7.2493e-05,0.1460830700895259,False,True
3306,2,19,3,2,51,3,13,3,1,False,3,55.792,1.323,2.634,0.293,9.487,2.958,72.487,9.487e-06,7.2487e-05,0.1308786403079173,False,True
934,2,41,3,2,97,3,26,2,1,False,3,48.346,2.437,5.33,0.467,10.611,5.295,72.486,1.0611e-05,7.248600000000001e-05,0.1463868885026074,False,True
2840,2,10,3,1,30,3,10,5,1,False,3,55.471,0.858,1.569,0.218,11.831,2.409,72.356,1.1830999999999999e-05,7.2356e-05,0.1635109735198187,False,True
3503,2,20,3,1,60,3,20,2,1,False,3,57.025,1.49,2.663,0.319,7.721,3.111,72.329,7.721e-06,7.232899999999999e-05,0.10674833054514787,False,True
6269,2,6,3,1,18,3,6,2,1,False,3,65.695,0.555,0.94,0.189,3.646,1.303,72.328,3.646e-06,7.2328e-05,0.05040924676473841,False,True
9093,4,20,5,3,94,5,17,2,1,False,5,44.994,2.238,3.87,0.536,16.015,4.645,72.298,1.6015e-05,7.2298e-05,0.2215137348197737,False,True
5351,2,10,3,1,30,3,10,2,1,False,3,62.659,0.872,1.48,0.2,4.88,2.204,72.295,4.88e-06,7.2295e-05,0.06750121031883256,False,True
5714,2,6,3,1,18,3,6,2,1,False,3,65.363,0.535,1.117,0.178,3.772,1.319,72.284,3.7719999999999996e-06,7.2284e-05,0.052183055724641686,False,True
776,2,32,3,2,79,3,17,2,1,False,3,51.609,2.001,4.585,0.407,9.09,4.573,72.265,9.09e-06,7.2265e-05,0.12578703383380613,False,True
7360,1,35,2,1,70,2,35,5,1,False,2,38.335,1.743,4.15,0.341,22.791,4.898,72.258,2.2791e-05,7.2258e-05,0.315411442331645,False,True
2585,2,28,3,2,71,3,15,2,1,False,3,52.091,1.774,4.143,0.38,9.792,4.077,72.257,9.792e-06,7.225700000000001e-05,0.13551628215951395,False,True
5370,2,8,3,1,24,3,8,2,1,False,3,64.242,0.709,1.339,0.223,4.088,1.649,72.25,4.0880000000000005e-06,7.225e-05,0.05658131487889274,False,True
5571,2,10,3,1,30,3,10,2,1,False,3,62.867,0.882,1.413,0.29,4.751,2.046,72.249,4.751e-06,7.224899999999999e-05,0.06575869562208474,False,True
4215,2,5,3,1,15,3,5,2,1,False,3,65.128,0.468,0.965,0.153,4.014,1.503,72.231,4.014e-06,7.2231e-05,0.05557170743863439,False,True
5275,3,9,4,2,27,3,5,2,1,False,4,61.978,0.771,2.083,0.308,5.195,1.845,72.18,5.195e-06,7.218e-05,0.07197284566361872,False,True
4444,2,7,3,1,21,3,7,5,1,False,3,58.593,0.577,1.197,0.203,9.724,1.873,72.167,9.724e-06,7.2167e-05,0.13474302659110118,False,True
1898,2,22,3,2,60,3,16,2,1,False,3,55.465,1.435,3.215,0.321,8.605,3.121,72.162,8.605e-06,7.2162e-05,0.11924558631966962,False,True
3916,2,15,3,2,44,3,14,2,1,False,3,58.941,1.181,2.405,0.29,6.706,2.528,72.051,6.706000000000001e-06,7.2051e-05,0.09307296220732537,False,True
177,4,20,5,6,72,5,9,2,1,False,5,50.699,2.031,5.1,0.54,9.637,4.039,72.046,9.637000000000001e-06,7.204600000000001e-05,0.13376176331788023,False,True
2938,3,13,4,2,49,4,10,2,1,False,4,57.924,1.379,2.629,0.349,7.003,2.69,71.974,7.003e-06,7.1974e-05,0.09729902464778947,False,True
1239,2,15,3,2,43,3,13,5,1,False,3,48.918,1.232,2.388,0.257,16.008,3.167,71.97,1.6008e-05,7.197e-05,0.2224260108378491,False,True
3872,2,10,3,2,28,3,8,4,1,False,3,56.562,0.806,1.753,0.217,10.202,2.363,71.903,1.0202e-05,7.1903e-05,0.14188559587221672,False,True
603,3,35,4,3,94,4,16,2,1,False,4,46.949,2.713,5.554,0.551,10.995,5.075,71.837,1.0994999999999999e-05,7.1837e-05,0.15305483246794827,False,True
4808,2,9,3,1,27,3,9,2,1,False,3,63.121,0.768,1.329,0.184,4.507,1.9,71.809,4.506999999999999e-06,7.1809e-05,0.06276372042501636,False,True
5520,2,5,3,1,15,3,5,2,1,False,3,65.237,0.46,1.05,0.183,3.784,1.093,71.807,3.7839999999999997e-06,7.1807e-05,0.05269681228849555,False,True
5330,2,7,3,1,21,3,7,2,1,False,3,64.599,0.569,1.031,0.199,3.842,1.559,71.799,3.842e-06,7.179900000000001e-05,0.053510494575133356,False,True
5668,2,6,3,1,18,3,6,2,1,False,3,65.285,0.535,0.958,0.18,3.617,1.213,71.788,3.617e-06,7.1788e-05,0.05038446537025687,False,True
1608,6,11,7,7,44,7,2,3,1,False,7,48.396,1.273,4.468,0.452,13.661,3.517,71.767,1.3661e-05,7.176699999999999e-05,0.19035211169479008,False,True
4479,1,107,2,1,214,2,107,1,1,False,2,29.091,5.49,15.055,0.883,9.269,11.946,71.734,9.269e-06,7.1734e-05,0.12921348314606743,False,True
6002,2,6,3,1,18,3,6,2,1,False,3,64.6,0.554,1.031,0.181,3.689,1.586,71.641,3.689e-06,7.1641e-05,0.051492860233665075,False,True
4066,1,95,2,1,190,2,95,2,1,False,2,25.433,4.554,13.577,0.837,16.446,10.782,71.629,1.6446e-05,7.1629e-05,0.22959974312080303,False,True
4812,2,13,3,2,37,3,11,2,1,False,3,60.914,1.09,1.902,0.244,5.385,2.094,71.629,5.385e-06,7.1629e-05,0.07517904759245556,False,True
3510,2,17,3,2,43,3,9,2,1,False,3,58.136,1.186,2.65,0.276,6.414,2.932,71.594,6.414e-06,7.159399999999999e-05,0.08958851300388301,False,True
2795,2,21,3,2,49,3,14,2,1,False,3,56.25,1.321,3.37,0.32,7.282,3.037,71.58,7.282e-06,7.158e-05,0.10173232746577257,False,True
5359,2,6,3,1,18,3,6,2,1,False,3,64.923,0.559,0.958,0.155,3.726,1.248,71.569,3.726e-06,7.1569e-05,0.05206164680238651,False,True
6705,1,15,2,1,30,2,15,15,1,False,2,32.75,0.821,1.906,0.197,33.779,2.093,71.546,3.3779e-05,7.154600000000001e-05,0.47212981857825737,False,True
5315,2,7,3,1,21,3,7,2,1,False,3,63.864,0.58,1.218,0.18,4.168,1.503,71.513,4.168e-06,7.1513e-05,0.058283109364730884,False,True
4573,2,11,3,2,27,3,6,2,1,False,3,61.839,0.773,1.863,0.226,5.091,1.701,71.493,5.091e-06,7.1493e-05,0.07120976878855273,False,True
5321,2,5,3,1,15,3,5,4,1,False,3,61.635,0.467,0.97,0.177,6.273,1.967,71.489,6.273e-06,7.1489e-05,0.08774776539047964,False,True
782,2,39,3,2,86,3,31,2,1,False,3,45.887,2.274,5.593,0.468,11.791,5.453,71.466,1.1791000000000001e-05,7.1466e-05,0.1649875465256206,False,True
8960,1,1,2,1,2,2,1,2,1,False,2,40.345,0.113,0.371,0.139,29.86,0.553,71.381,2.986e-05,7.1381e-05,0.41831860018772504,False,True
2810,2,28,3,2,69,3,15,2,1,False,3,52.179,1.729,3.935,0.386,9.258,3.884,71.371,9.257999999999998e-06,7.137099999999999e-05,0.12971655154054168,False,True
5426,1,35,2,1,70,2,35,7,1,False,2,29.278,1.669,4.18,0.34,31.206,4.686,71.359,3.1206e-05,7.135899999999999e-05,0.43730993988144456,False,True
5042,2,8,3,1,24,3,8,2,1,False,3,63.588,0.652,1.264,0.236,4.139,1.447,71.326,4.1390000000000005e-06,7.132599999999999e-05,0.058029330118049526,False,True
8006,1,57,2,1,114,2,57,2,1,False,2,42.489,3.019,7.505,0.55,10.644,7.104,71.311,1.0644e-05,7.131100000000001e-05,0.1492616847330706,False,True
5076,2,9,3,1,27,3,9,2,1,False,3,63.181,0.76,1.288,0.203,4.251,1.582,71.265,4.2510000000000005e-06,7.1265e-05,0.059650599873710804,False,True
986,2,39,3,2,100,3,22,2,1,False,3,46.692,2.615,5.446,0.445,10.859,5.205,71.262,1.0859e-05,7.1262e-05,0.15238135331593275,False,True
5609,1,42,2,1,84,2,42,4,1,False,2,29.919,1.927,11.635,0.449,21.531,5.786,71.247,2.1530999999999998e-05,7.1247e-05,0.30220219798728365,False,True
1710,3,30,4,4,77,4,19,2,1,False,4,48.854,1.996,5.478,0.476,9.905,4.502,71.211,9.905e-06,7.121099999999999e-05,0.13909367934729183,False,True
5093,2,11,3,2,27,3,6,2,1,False,3,61.366,0.733,2.127,0.212,5.017,1.73,71.185,5.017e-06,7.1185e-05,0.07047833110908197,False,True
4695,2,13,3,1,39,3,13,2,1,False,3,60.103,1.089,1.865,0.275,5.684,2.166,71.182,5.684e-06,7.1182e-05,0.07985164788851114,False,True
4222,2,11,3,1,33,3,11,2,1,False,3,60.992,0.982,1.661,0.249,5.207,2.084,71.175,5.2069999999999994e-06,7.1175e-05,0.07315770987003864,False,True
5288,2,7,3,1,21,3,7,2,1,False,3,63.817,0.585,1.077,0.179,4.01,1.494,71.162,4.01e-06,7.116200000000001e-05,0.056350299317051225,False,True
1794,2,30,3,2,73,3,17,2,1,False,3,50.326,1.927,4.333,0.385,9.818,4.362,71.151,9.818e-06,7.1151e-05,0.13798822223159196,False,True
8371,1,33,2,1,66,2,33,4,1,False,2,42.701,1.721,4.28,0.338,17.2,4.89,71.13,1.7199999999999998e-05,7.112999999999999e-05,0.24181076901448054,False,True
2301,2,30,3,2,75,3,15,2,1,False,3,52.403,1.891,3.83,0.366,8.483,4.127,71.1,8.483e-06,7.11e-05,0.11931082981715894,False,True
2197,2,15,3,1,45,3,15,4,1,False,3,51.428,1.264,2.021,0.282,13.043,3.016,71.054,1.3042999999999999e-05,7.1054e-05,0.1835646128296788,False,True
4176,2,11,3,2,32,3,10,2,1,False,3,60.757,0.932,1.944,0.23,5.182,2.005,71.05,5.1820000000000005e-06,7.104999999999999e-05,0.07293455313159747,False,True
2348,2,27,3,2,80,3,26,2,1,False,3,51.58,2.112,4.457,0.433,8.619,3.847,71.048,8.619e-06,7.1048e-05,0.12131235221258867,False,True
4048,2,16,3,2,40,3,8,2,1,False,3,58.026,1.106,2.578,0.251,6.535,2.535,71.031,6.535e-06,7.1031e-05,0.09200208359730258,False,True
5316,2,7,3,1,21,3,7,2,1,False,3,63.526,0.645,1.099,0.18,4.042,1.527,71.019,4.042e-06,7.1019e-05,0.056914346864923464,False,True
2223,2,29,3,2,70,3,17,2,1,False,3,52.317,1.758,3.795,0.354,8.253,4.496,70.973,8.253e-06,7.0973e-05,0.11628365716540093,False,True
3428,2,10,3,1,30,3,10,2,1,False,3,61.939,0.876,1.484,0.216,4.622,1.828,70.965,4.622e-06,7.096500000000001e-05,0.06513069823152258,False,True
4059,2,16,3,2,45,3,13,2,1,False,3,58.115,1.166,2.55,0.287,6.24,2.587,70.945,6.24e-06,7.094499999999999e-05,0.08795545845373177,False,True
2949,4,19,5,3,59,5,10,2,1,False,5,52.761,1.599,3.461,0.429,9.162,3.52,70.932,9.162000000000001e-06,7.0932e-05,0.12916596176619863,False,True
2415,2,25,3,2,58,3,17,2,1,False,3,53.728,1.423,3.73,0.315,8.174,3.535,70.905,8.174e-06,7.0905e-05,0.11528100980184754,False,True
1767,2,29,3,2,70,3,17,2,1,False,3,50.27,1.949,4.272,0.384,9.482,4.514,70.871,9.482e-06,7.087099999999999e-05,0.13379238334438628,False,True
1650,4,19,5,4,84,5,12,2,1,False,5,50.428,2.324,4.375,0.501,8.988,4.203,70.819,8.988e-06,7.0819e-05,0.1269150934071365,False,True
4196,2,11,3,1,33,3,11,2,1,False,3,60.88,0.889,1.615,0.262,5.133,1.98,70.759,5.133e-06,7.0759e-05,0.07254200879040122,False,True
1739,2,8,3,2,23,3,7,5,1,False,3,55.397,0.684,1.71,0.222,10.433,2.29,70.736,1.0433e-05,7.073600000000001e-05,0.14749208323908616,False,True
3775,2,15,3,2,36,3,9,2,1,False,3,59.275,1.044,2.422,0.228,5.278,2.487,70.734,5.277999999999999e-06,7.073399999999999e-05,0.07461758136115589,False,True
5086,2,9,3,1,27,3,9,2,1,False,3,61.725,0.834,1.437,0.222,4.798,1.701,70.717,4.798e-06,7.0717e-05,0.06784790078764653,False,True
1636,2,13,3,2,35,3,9,5,1,False,3,47.424,0.927,2.13,0.246,14.17,5.814,70.711,1.417e-05,7.0711e-05,0.2003931495806876,False,True
788,3,25,4,3,94,4,19,2,1,False,4,47.386,2.573,4.64,0.512,11.08,4.482,70.673,1.108e-05,7.0673e-05,0.15677840193567558,False,True
3641,2,12,3,2,32,3,8,3,1,False,3,57.155,0.901,2.0,0.239,8.122,2.251,70.668,8.122e-06,7.066800000000001e-05,0.11493179373974075,False,True
3274,5,13,6,4,46,4,5,2,1,False,6,54.494,1.292,3.474,0.404,8.051,2.946,70.661,8.051e-06,7.0661e-05,0.11393838185137488,False,True
8398,3,33,4,6,83,4,10,2,1,False,4,45.089,2.312,6.688,0.491,10.975,5.09,70.645,1.0974999999999999e-05,7.0645e-05,0.15535423596857528,False,True
2418,2,27,3,2,80,3,26,2,1,False,3,51.286,1.97,4.211,0.421,8.631,4.113,70.632,8.631000000000001e-06,7.063200000000001e-05,0.12219673802242609,False,True
5329,2,9,3,1,27,3,9,2,1,False,3,62.172,0.735,1.361,0.209,4.536,1.601,70.614,4.5359999999999994e-06,7.0614e-05,0.06423655365791485,False,True
3334,2,20,3,2,43,3,17,2,1,False,3,56.594,1.108,3.109,0.28,6.862,2.661,70.614,6.862e-06,7.0614e-05,0.09717619735463222,False,True
4247,1,49,2,1,98,2,49,5,1,False,2,23.694,2.261,6.999,0.456,30.837,6.333,70.58,3.0837e-05,7.057999999999999e-05,0.4369084726551431,False,True
3579,2,15,3,2,36,3,9,2,1,False,3,58.206,0.945,2.404,0.225,6.545,2.23,70.555,6.545e-06,7.0555e-05,0.09276450995677131,False,True
2417,2,26,3,2,58,3,20,2,1,False,3,53.088,1.513,3.729,0.322,8.499,3.392,70.543,8.499000000000001e-06,7.0543e-05,0.12047970741250018,False,True
5762,2,5,3,1,15,3,5,2,1,False,3,64.388,0.431,0.894,0.148,3.373,1.224,70.458,3.373e-06,7.0458e-05,0.04787249141332425,False,True
176,4,26,5,6,83,5,8,2,1,False,5,45.1,1.906,6.395,0.571,11.66,4.822,70.454,1.166e-05,7.0454e-05,0.16549805546881655,False,True
3076,2,22,3,2,54,3,12,2,1,False,3,54.483,1.368,3.102,0.341,7.699,3.461,70.454,7.699e-06,7.0454e-05,0.10927697504754877,False,True
3205,2,11,3,2,26,3,7,4,1,False,3,55.559,0.73,1.953,0.207,9.621,2.382,70.452,9.621e-06,7.0452e-05,0.136561062851303,False,True
857,2,31,3,2,78,3,16,2,1,False,3,48.615,2.135,4.268,0.387,10.755,4.291,70.451,1.0755000000000001e-05,7.0451e-05,0.15265929511291537,False,True
4489,2,9,3,2,26,3,8,2,1,False,3,61.479,0.72,1.64,0.221,4.776,1.596,70.432,4.776e-06,7.0432e-05,0.067810086324398,False,True
1913,2,16,3,2,46,3,14,4,1,False,3,48.809,1.344,2.604,0.278,13.814,3.581,70.43,1.3814e-05,7.043e-05,0.19613800937100664,False,True
3305,2,12,3,2,34,3,11,4,1,False,3,53.354,0.956,2.216,0.299,10.74,2.823,70.388,1.074e-05,7.0388e-05,0.15258282661817354,False,True
1900,2,28,3,2,76,3,20,2,1,False,3,51.331,1.828,4.166,0.371,8.557,4.069,70.322,8.557e-06,7.032200000000001e-05,0.12168311481470948,False,True
3608,4,37,5,9,85,4,9,5,1,False,5,19.323,2.375,8.671,0.612,33.587,5.734,70.302,3.3587e-05,7.0302e-05,0.4777531222440329,False,True
3354,2,20,3,2,46,3,14,2,1,False,3,55.888,1.185,2.917,0.292,7.12,2.897,70.299,7.1200000000000004e-06,7.029900000000001e-05,0.1012816683025363,False,True
2529,2,26,3,2,59,3,19,2,1,False,3,53.184,1.484,3.966,0.345,7.46,3.823,70.262,7.46e-06,7.0262e-05,0.1061740343286556,False,True
5356,2,9,3,1,27,3,9,2,1,False,3,61.977,0.783,1.345,0.214,4.315,1.615,70.249,4.315e-06,7.0249e-05,0.0614243619126251,False,True
5018,2,5,3,1,15,3,5,2,1,False,3,63.868,0.455,0.945,0.167,3.523,1.171,70.129,3.523e-06,7.0129e-05,0.05023599366881033,False,True
6128,1,47,2,1,94,2,47,3,1,False,2,38.088,2.345,5.878,0.436,18.24,5.136,70.123,1.8239999999999998e-05,7.0123e-05,0.2601143704633287,False,True
1289,2,14,3,1,42,3,14,2,1,False,3,46.133,1.144,2.002,0.258,18.41,2.171,70.118,1.841e-05,7.0118e-05,0.2625574032345475,False,True
1660,2,21,3,2,60,3,18,2,1,False,3,52.995,1.631,3.6,0.324,8.426,3.132,70.108,8.426e-06,7.0108e-05,0.12018599874479374,False,True
4416,2,9,3,2,25,3,7,2,1,False,3,61.34,0.736,1.584,0.233,4.424,1.786,70.103,4.424e-06,7.010299999999999e-05,0.06310714234768841,False,True
1288,9,13,10,7,73,10,3,2,1,False,10,47.034,2.016,4.914,0.729,11.134,4.267,70.094,1.1134e-05,7.0094e-05,0.15884383827431736,False,True
3791,2,18,3,2,40,3,14,2,1,False,3,56.73,0.959,2.752,0.255,6.558,2.788,70.042,6.558e-06,7.0042e-05,0.09362953656377601,False,True
1798,4,21,5,4,58,4,8,2,1,False,5,49.92,1.429,4.351,0.446,9.884,3.904,69.934,9.884e-06,6.9934e-05,0.14133325707095262,False,True
4912,2,5,3,1,15,3,5,2,1,False,3,64.031,0.46,0.894,0.145,3.36,1.018,69.908,3.36e-06,6.9908e-05,0.0480631687360531,False,True
3591,1,27,2,1,54,2,27,10,1,False,2,24.369,1.546,3.464,0.302,36.124,4.087,69.892,3.6124e-05,6.9892e-05,0.5168545756309736,False,True
1195,2,30,3,2,85,3,25,2,1,False,3,49.179,2.273,4.488,0.423,9.185,4.328,69.876,9.185000000000001e-06,6.9876e-05,0.1314471349247238,False,True
5284,2,31,3,3,78,3,16,2,1,False,3,40.455,2.065,4.728,0.41,10.812,11.369,69.839,1.0811999999999999e-05,6.983899999999999e-05,0.15481321324761235,False,True
2903,2,13,3,2,35,3,9,4,1,False,3,51.864,1.044,2.386,0.315,11.221,2.924,69.754,1.1221e-05,6.975400000000001e-05,0.16086532671961465,False,True
5350,2,4,3,1,12,3,4,2,1,False,3,64.332,0.368,0.788,0.155,3.144,0.963,69.75,3.1440000000000003e-06,6.975e-05,0.045075268817204306,False,True
1592,4,20,5,4,64,5,7,2,1,False,5,49.423,1.732,4.176,0.488,9.821,4.107,69.747,9.821e-06,6.9747e-05,0.1408089236813053,False,True
4901,2,6,3,1,18,3,6,2,1,False,3,63.019,0.532,0.949,0.208,3.663,1.361,69.732,3.663e-06,6.9732e-05,0.05252968508002065,False,True
8795,3,38,4,4,85,3,28,2,1,False,4,43.949,2.081,6.177,0.51,12.212,4.777,69.706,1.2212e-05,6.9706e-05,0.17519295326083836,False,True
3198,2,6,3,1,18,3,6,2,1,False,3,62.769,0.521,1.078,0.212,3.824,1.297,69.701,3.824e-06,6.970099999999999e-05,0.054862914448860135,False,True
2165,2,19,3,2,53,3,15,2,1,False,3,55.271,1.537,2.92,0.32,6.658,2.979,69.685,6.6580000000000005e-06,6.968500000000001e-05,0.0955442347707541,False,True
4395,2,8,3,1,24,3,8,2,1,False,3,61.696,0.71,1.196,0.24,4.144,1.692,69.678,4.1440000000000005e-06,6.967799999999999e-05,0.05947357846092024,False,True
5362,2,4,3,1,12,3,4,2,1,False,3,63.901,0.393,0.838,0.179,3.327,1.029,69.667,3.327e-06,6.9667e-05,0.04775575236482122,False,True
3471,2,15,3,2,44,3,14,2,1,False,3,57.191,1.339,2.436,0.28,5.754,2.654,69.654,5.7539999999999995e-06,6.9654e-05,0.08260832113015763,False,True
4283,2,10,3,2,25,3,5,2,1,False,3,60.429,0.671,1.921,0.207,4.706,1.685,69.619,4.706e-06,6.9619e-05,0.06759648946408309,False,True
3645,2,11,3,1,33,3,11,2,1,False,3,59.531,0.919,1.808,0.242,5.028,2.078,69.606,5.028e-06,6.9606e-05,0.07223515214205672,False,True
5318,2,5,3,1,15,3,5,2,1,False,3,63.638,0.457,0.976,0.154,3.37,0.983,69.578,3.37e-06,6.9578e-05,0.04843485009629481,False,True
3055,3,17,4,4,46,4,10,2,1,False,4,54.34,1.27,3.855,0.317,7.037,2.731,69.55,7.037e-06,6.955e-05,0.10117900790797987,False,True
2053,3,21,4,3,64,4,8,2,1,False,4,51.377,1.673,3.773,0.359,8.786,3.536,69.504,8.786e-06,6.9504e-05,0.12640999079189685,False,True
257,1,153,2,1,306,2,153,1,1,False,2,9.136,6.891,22.384,1.17,13.279,16.631,69.491,1.3279e-05,6.9491e-05,0.19108949360348823,False,True
3928,2,12,3,2,31,3,7,2,1,False,3,58.713,0.881,2.052,0.227,5.576,2.041,69.49,5.576e-06,6.949e-05,0.08024176140451864,False,True
4113,2,10,3,2,23,3,7,2,1,False,3,60.468,0.611,1.8,0.209,4.623,1.777,69.488,4.6230000000000005e-06,6.9488e-05,0.06652947271471334,False,True
694,2,27,3,2,64,3,17,2,1,False,3,50.392,1.616,4.167,0.358,9.006,3.929,69.468,9.006e-06,6.9468e-05,0.12964242528934186,False,True
4116,2,9,3,2,23,3,5,2,1,False,3,60.422,0.664,1.767,0.199,4.641,1.739,69.432,4.641e-06,6.943200000000001e-05,0.06684237815416523,False,True
4357,1,54,2,1,108,2,54,4,1,False,2,24.844,2.73,7.105,0.506,27.015,7.172,69.372,2.7015e-05,6.9372e-05,0.38942224528628266,False,True
3709,2,16,3,2,46,3,14,2,1,False,3,56.111,1.367,2.638,0.272,6.25,2.723,69.361,6.25e-06,6.9361e-05,0.09010827410216116,False,True
4443,2,10,3,2,29,3,9,2,1,False,3,59.646,0.79,1.873,0.252,4.8,1.984,69.345,4.8e-06,6.9345e-05,0.06921912178239238,False,True
2270,2,13,3,2,36,3,10,4,1,False,3,51.617,0.923,2.337,0.26,11.649,2.54,69.326,1.1649e-05,6.932599999999999e-05,0.16803219571300812,False,True
8030,1,34,2,1,68,2,34,4,1,False,2,40.642,1.68,4.197,0.334,17.636,4.836,69.325,1.7636e-05,6.9325e-05,0.25439596105301115,False,True
1666,2,26,3,1,78,3,26,2,1,False,3,51.57,1.89,3.633,0.42,8.141,3.671,69.325,8.141e-06,6.9325e-05,0.11743238369996394,False,True
