strand_specificity	n_rna_fragments	gdna_fraction	TA1	NTA1	TD	TE	NTD	NTE	gdna	TA1_expected	TD_expected	TE_expected	TA1_observed	TD_observed	TE_observed	TA1_abs_diff	TD_abs_diff	TE_abs_diff	TA1_rel_err	TD_rel_err	TE_rel_err	nrna_expected	nrna_observed	nrna_abs_diff	nrna_rel_err	gdna_expected	gdna_observed	gdna_abs_diff	total_mrna_expected	total_mrna_observed	total_mrna_rel_err	total_rna_expected	total_rna_observed	total_rna_rel_err	n_fragments_actual	n_intergenic	n_chimeric	rna_fl_true_mean	rna_fl_est_mean	rna_fl_mean_err	rna_fl_true_std	rna_fl_est_std	gdna_fl_true_mean	gdna_fl_est_mean	gdna_fl_mean_err	gdna_fl_true_std	gdna_fl_est_std	rna_fl_n_obs	gdna_fl_n_obs
0.5	10000	0.0	1000	200	0	0	0	0	0	3510	0	0	3532.71	0.0	0.0	22.71	0.0	0.0	0.0065	0.0	0.0	6490	6467.29	22.71	0.0035	0	0.0	0.0	3510	3532.71	0.0065	10000	10000.0	0.0	10000	0	0	250	251.2	1.2	50	54.9	250			50		10000	0
0.5	10000	0.0	1000	500	0	0	0	0	0	1778	0	0	1107.69	0.0	0.0	670.31	0.0	0.0	0.377	0.0	0.0	8222	0.46	8221.54	0.9999	0	8891.85	8891.85	1778	1107.69	0.377	10000	1108.15	0.8892	10000	0	0	250	258.1	8.1	50	48.2	250	248.83	-1.17	50	53.89	378	9595
0.5	10000	0.0	1000	1000	0	0	0	0	0	976	0	0	427.25	0.0	0.0	548.75	0.0	0.0	0.5622	0.0	0.0	9024	0.36	9023.64	1.0	0	9572.39	9572.39	976	427.25	0.5622	10000	427.61	0.9572	10000	0	0	250	258.11	8.11	50	47.25	250	248.89	-1.11	50	51.75	208	9466
0.5	10000	0.1	0	0	0	0	0	0	0	3403	3328	3269	3396.54	3315.34	3268.07	6.46	12.66	0.93	0.0019	0.0038	0.0003	0	311.39	311.39	0.0	1000	708.67	291.33	10000	9979.94	0.002	10000	10291.33	0.0291	11000	608	0	250	255.13	5.13	50	53.03	250	247.21	-2.79	50	51.13	1771	608
0.5	10000	0.1	0	5	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	10	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	20	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	50	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	100	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	200	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	500	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	0	1000	0	0	0	0	0	0	0	0	0.19	9.81	0.69	0.19	9.81	0.69	0.0	0.0	0.0	10000	10326.46	326.46	0.0326	1000	662.84	337.16	0	10.69	0.0	10000	10337.16	0.0337	11000	608	0	250	248.96	-1.04	50	50.11	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	5	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	5	5	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	5	10	0	0	0	0	0	513	0	0	176.47	0.23	0.07	336.53	0.23	0.07	0.656	0.0	0.0	9487	0.5	9486.5	0.9999	1000	10822.73	9822.73	513	176.78	0.6554	10000	177.27	0.9823	11000	616	0	250	263.44	13.44	50	50.87	250	249.1	-0.9	50	51.13	114	10701
0.5	10000	0.1	5	20	0	0	0	0	0	263	0	0	89.86	0.12	0.04	173.14	0.12	0.04	0.6583	0.0	0.0	9737	0.51	9736.49	0.9999	1000	10909.46	9909.46	263	90.02	0.6577	10000	90.54	0.9909	11000	603	0	250	254.62	4.62	50	35.66	250	248.92	-1.08	50	51.23	60	10618
0.5	10000	0.1	5	50	0	0	0	0	0	107	0	0	23.45	0.26	0.04	83.55	0.26	0.04	0.7808	0.0	0.0	9893	0.38	9892.62	1.0	1000	10975.86	9975.86	107	23.76	0.778	10000	24.14	0.9976	11000	589	0	250	236.06	-13.94	50	39.0	250	248.8	-1.2	50	50.16	17	10309
0.5	10000	0.1	5	100	0	0	0	0	0	54	0	0	22.23	0.15	0.06	31.77	0.15	0.06	0.5884	0.0	0.0	9946	0.4	9945.6	1.0	1000	10977.15	9977.15	54	22.44	0.5844	10000	22.85	0.9977	11000	594	0	250	249.43	-0.57	50	39.41	250	248.98	-1.02	50	51.26	14	10890
0.5	10000	0.1	5	200	0	0	0	0	0	27	0	0	5.34	0.08	0.06	21.66	0.08	0.06	0.802	0.0	0.0	9973	0.39	9972.61	1.0	1000	10994.13	9994.13	27	5.48	0.797	10000	5.87	0.9994	11000	613	0	250	255.5	5.5	50	15.79	250	248.85	-1.15	50	50.28	4	10970
0.5	10000	0.1	5	500	0	0	0	0	0	11	0	0	2.65	0.11	0.05	8.35	0.11	0.05	0.7595	0.0	0.0	9989	0.35	9988.65	1.0	1000	10996.84	9996.84	11	2.81	0.7448	10000	3.16	0.9997	11000	611	0	250	250.0	0.0	50	43.0	250	248.83	-1.17	50	50.21	2	10921
0.5	10000	0.1	5	1000	0	0	0	0	0	5	0	0	0.26	8.6	0.73	4.74	8.6	0.73	0.9471	0.0	0.0	9995	10311.24	316.24	0.0316	1000	679.16	320.84	5	9.59	0.9187	10000	10320.84	0.0321	11000	618	0	250	248.92	-1.08	50	50.15	250	247.52	-2.48	50	50.76	10382	618
0.5	10000	0.1	10	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	10	5	0	0	0	0	0	1778	0	0	1090.69	0.27	0.11	687.31	0.27	0.11	0.3866	0.0	0.0	8222	0.87	8221.13	0.9999	1000	9908.07	8908.07	1778	1091.07	0.3864	10000	1091.93	0.8908	11000	598	0	250	258.1	8.1	50	48.2	250	248.64	-1.36	50	53.55	378	10479
0.5	10000	0.1	10	10	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	10	20	0	0	0	0	0	513	0	0	176.47	0.23	0.07	336.53	0.23	0.07	0.656	0.0	0.0	9487	0.5	9486.5	0.9999	1000	10822.73	9822.73	513	176.78	0.6554	10000	177.27	0.9823	11000	616	0	250	263.44	13.44	50	50.87	250	249.1	-0.9	50	51.13	114	10701
0.5	10000	0.1	10	50	0	0	0	0	0	212	0	0	55.04	0.09	0.07	156.96	0.09	0.07	0.7404	0.0	0.0	9788	0.49	9787.51	0.9999	1000	10944.31	9944.31	212	55.2	0.7396	10000	55.69	0.9944	11000	610	0	250	251.77	1.77	50	36.86	250	248.86	-1.14	50	50.08	39	10692
0.5	10000	0.1	10	100	0	0	0	0	0	107	0	0	23.45	0.26	0.04	83.55	0.26	0.04	0.7808	0.0	0.0	9893	0.38	9892.62	1.0	1000	10975.86	9975.86	107	23.76	0.778	10000	24.14	0.9976	11000	589	0	250	236.06	-13.94	50	39.0	250	248.8	-1.2	50	50.16	17	10309
0.5	10000	0.1	10	200	0	0	0	0	0	54	0	0	22.23	0.15	0.06	31.77	0.15	0.06	0.5884	0.0	0.0	9946	0.4	9945.6	1.0	1000	10977.15	9977.15	54	22.44	0.5844	10000	22.85	0.9977	11000	594	0	250	249.43	-0.57	50	39.41	250	248.98	-1.02	50	51.26	14	10890
0.5	10000	0.1	10	500	0	0	0	0	0	22	0	0	10.42	0.07	0.08	11.58	0.07	0.08	0.5265	0.0	0.0	9978	0.41	9977.59	1.0	1000	10989.02	9989.02	22	10.57	0.5195	10000	10.98	0.9989	11000	613	0	250	250.0	0.0	50	36.88	250	248.85	-1.15	50	50.26	8	10356
0.5	10000	0.1	10	1000	0	0	0	0	0	11	0	0	2.65	0.11	0.05	8.35	0.11	0.05	0.7595	0.0	0.0	9989	0.35	9988.65	1.0	1000	10996.84	9996.84	11	2.81	0.7448	10000	3.16	0.9997	11000	611	0	250	250.0	0.0	50	43.0	250	248.83	-1.17	50	50.21	2	10921
0.5	10000	0.1	20	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	20	5	0	0	0	0	0	3020	0	0	2438.13	0.94	0.23	581.87	0.94	0.23	0.1927	0.0	0.0	6980	1.24	6978.76	0.9998	1000	8559.46	7559.46	3020	2439.3	0.1923	10000	2440.54	0.7559	11000	613	0	250	258.77	8.77	50	49.46	250	249.42	-0.58	50	53.49	663	10265
0.5	10000	0.1	20	10	0	0	0	0	0	1778	0	0	1090.69	0.27	0.11	687.31	0.27	0.11	0.3866	0.0	0.0	8222	0.87	8221.13	0.9999	1000	9908.07	8908.07	1778	1091.07	0.3864	10000	1091.93	0.8908	11000	598	0	250	258.1	8.1	50	48.2	250	248.64	-1.36	50	53.55	378	10479
0.5	10000	0.1	20	20	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	20	50	0	0	0	0	0	415	0	0	191.02	0.37	0.09	223.98	0.37	0.09	0.5397	0.0	0.0	9585	1.09	9583.91	0.9999	1000	10807.44	9807.44	415	191.47	0.5386	10000	192.56	0.9807	11000	599	0	250	255.58	5.58	50	48.58	250	247.73	-2.27	50	50.7	84	730
0.5	10000	0.1	20	100	0	0	0	0	0	212	0	0	55.04	0.09	0.07	156.96	0.09	0.07	0.7404	0.0	0.0	9788	0.49	9787.51	0.9999	1000	10944.31	9944.31	212	55.2	0.7396	10000	55.69	0.9944	11000	610	0	250	251.77	1.77	50	36.86	250	248.86	-1.14	50	50.08	39	10692
0.5	10000	0.1	20	200	0	0	0	0	0	107	0	0	23.45	0.26	0.04	83.55	0.26	0.04	0.7808	0.0	0.0	9893	0.38	9892.62	1.0	1000	10975.86	9975.86	107	23.76	0.778	10000	24.14	0.9976	11000	589	0	250	236.06	-13.94	50	39.0	250	248.8	-1.2	50	50.16	17	10309
0.5	10000	0.1	20	500	0	0	0	0	0	43	0	0	9.37	0.09	0.05	33.63	0.09	0.05	0.7821	0.0	0.0	9957	0.36	9956.64	1.0	1000	10990.13	9990.13	43	9.51	0.7788	10000	9.87	0.999	11000	618	0	250	267.71	17.71	50	34.48	250	248.84	-1.16	50	50.29	7	10913
0.5	10000	0.1	20	1000	0	0	0	0	0	22	0	0	10.42	0.07	0.08	11.58	0.07	0.08	0.5265	0.0	0.0	9978	0.41	9977.59	1.0	1000	10989.02	9989.02	22	10.57	0.5195	10000	10.98	0.9989	11000	613	0	250	250.0	0.0	50	36.88	250	248.85	-1.15	50	50.26	8	10356
0.5	10000	0.1	50	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	50	5	0	0	0	0	0	5196	0	0	4828.9	0.66	0.06	367.1	0.66	0.06	0.0706	0.0	0.0	4804	1.68	4802.32	0.9997	1000	6168.7	5168.7	5196	4829.62	0.0705	10000	4831.3	0.5169	11000	588	0	250	259.37	9.37	50	48.95	250	249.12	-0.88	50	58.29	1058	9769
0.5	10000	0.1	50	10	0	0	0	0	0	3510	0	0	3526.01	6.61	0.39	16.01	6.61	0.39	0.0046	0.0	0.0	6490	6825.76	335.76	0.0517	1000	641.24	358.76	3510	3533.01	0.0066	10000	10358.76	0.0359	11000	586	0	250	251.04	1.04	50	54.7	250	247.57	-2.43	50	50.02	10414	586
0.5	10000	0.1	50	20	0	0	0	0	0	2128	0	0	1383.4	0.24	0.1	744.6	0.24	0.1	0.3499	0.0	0.0	7872	1.08	7870.92	0.9999	1000	9615.18	8615.18	2128	1383.74	0.3497	10000	1384.82	0.8615	11000	610	0	250	256.02	6.02	50	46.9	250	248.72	-1.28	50	54.66	435	10361
0.5	10000	0.1	50	50	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	50	100	0	0	0	0	0	513	0	0	176.47	0.23	0.07	336.53	0.23	0.07	0.656	0.0	0.0	9487	0.5	9486.5	0.9999	1000	10822.73	9822.73	513	176.78	0.6554	10000	177.27	0.9823	11000	616	0	250	263.44	13.44	50	50.87	250	249.1	-0.9	50	51.13	114	10701
0.5	10000	0.1	50	200	0	0	0	0	0	263	0	0	89.86	0.12	0.04	173.14	0.12	0.04	0.6583	0.0	0.0	9737	0.51	9736.49	0.9999	1000	10909.46	9909.46	263	90.02	0.6577	10000	90.54	0.9909	11000	603	0	250	254.62	4.62	50	35.66	250	248.92	-1.08	50	51.23	60	10618
0.5	10000	0.1	50	500	0	0	0	0	0	107	0	0	23.45	0.26	0.04	83.55	0.26	0.04	0.7808	0.0	0.0	9893	0.38	9892.62	1.0	1000	10975.86	9975.86	107	23.76	0.778	10000	24.14	0.9976	11000	589	0	250	236.06	-13.94	50	39.0	250	248.8	-1.2	50	50.16	17	10309
0.5	10000	0.1	50	1000	0	0	0	0	0	54	0	0	22.23	0.15	0.06	31.77	0.15	0.06	0.5884	0.0	0.0	9946	0.4	9945.6	1.0	1000	10977.15	9977.15	54	22.44	0.5844	10000	22.85	0.9977	11000	594	0	250	249.43	-0.57	50	39.41	250	248.98	-1.02	50	51.26	14	10890
0.5	10000	0.1	100	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	100	5	0	0	0	0	0	6839	0	0	6635.49	0.62	0.18	203.51	0.62	0.18	0.0298	0.0	0.0	3161	1.87	3159.13	0.9994	1000	4361.83	3361.83	6839	6636.29	0.0296	10000	6638.17	0.3362	11000	605	0	250	260.83	10.83	50	48.33	250	248.85	-1.15	50	62.11	1437	9296
0.5	10000	0.1	100	10	0	0	0	0	0	5196	0	0	4828.9	0.66	0.06	367.1	0.66	0.06	0.0706	0.0	0.0	4804	1.68	4802.32	0.9997	1000	6168.7	5168.7	5196	4829.62	0.0705	10000	4831.3	0.5169	11000	588	0	250	259.37	9.37	50	48.95	250	249.12	-0.88	50	58.29	1058	9769
0.5	10000	0.1	100	20	0	0	0	0	0	3510	0	0	3526.01	6.61	0.39	16.01	6.61	0.39	0.0046	0.0	0.0	6490	6825.76	335.76	0.0517	1000	641.24	358.76	3510	3533.01	0.0066	10000	10358.76	0.0359	11000	586	0	250	251.04	1.04	50	54.7	250	247.57	-2.43	50	50.02	10414	586
0.5	10000	0.1	100	50	0	0	0	0	0	1778	0	0	1090.69	0.27	0.11	687.31	0.27	0.11	0.3866	0.0	0.0	8222	0.87	8221.13	0.9999	1000	9908.07	8908.07	1778	1091.07	0.3864	10000	1091.93	0.8908	11000	598	0	250	258.1	8.1	50	48.2	250	248.64	-1.36	50	53.55	378	10479
0.5	10000	0.1	100	100	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	100	200	0	0	0	0	0	513	0	0	176.47	0.23	0.07	336.53	0.23	0.07	0.656	0.0	0.0	9487	0.5	9486.5	0.9999	1000	10822.73	9822.73	513	176.78	0.6554	10000	177.27	0.9823	11000	616	0	250	263.44	13.44	50	50.87	250	249.1	-0.9	50	51.13	114	10701
0.5	10000	0.1	100	500	0	0	0	0	0	212	0	0	55.04	0.09	0.07	156.96	0.09	0.07	0.7404	0.0	0.0	9788	0.49	9787.51	0.9999	1000	10944.31	9944.31	212	55.2	0.7396	10000	55.69	0.9944	11000	610	0	250	251.77	1.77	50	36.86	250	248.86	-1.14	50	50.08	39	10692
0.5	10000	0.1	100	1000	0	0	0	0	0	107	0	0	23.45	0.26	0.04	83.55	0.26	0.04	0.7808	0.0	0.0	9893	0.38	9892.62	1.0	1000	10975.86	9975.86	107	23.76	0.778	10000	24.14	0.9976	11000	589	0	250	236.06	-13.94	50	39.0	250	248.8	-1.2	50	50.16	17	10309
0.5	10000	0.1	200	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	200	5	0	0	0	0	0	8123	0	0	8056.01	2.07	0.59	66.99	2.07	0.59	0.0082	0.0	0.0	1877	3.61	1873.39	0.9981	1000	2937.73	1937.73	8123	8058.67	0.0079	10000	8062.27	0.1938	11000	588	0	250	259.27	9.27	50	48.48	250	248.98	-1.02	50	63.23	1691	4038
0.5	10000	0.1	200	10	0	0	0	0	0	6839	0	0	6635.49	0.62	0.18	203.51	0.62	0.18	0.0298	0.0	0.0	3161	1.87	3159.13	0.9994	1000	4361.83	3361.83	6839	6636.29	0.0296	10000	6638.17	0.3362	11000	605	0	250	260.83	10.83	50	48.33	250	248.85	-1.15	50	62.11	1437	9296
0.5	10000	0.1	200	20	0	0	0	0	0	5196	0	0	4828.9	0.66	0.06	367.1	0.66	0.06	0.0706	0.0	0.0	4804	1.68	4802.32	0.9997	1000	6168.7	5168.7	5196	4829.62	0.0705	10000	4831.3	0.5169	11000	588	0	250	259.37	9.37	50	48.95	250	249.12	-0.88	50	58.29	1058	9769
0.5	10000	0.1	200	50	0	0	0	0	0	3020	0	0	2438.13	0.94	0.23	581.87	0.94	0.23	0.1927	0.0	0.0	6980	1.24	6978.76	0.9998	1000	8559.46	7559.46	3020	2439.3	0.1923	10000	2440.54	0.7559	11000	613	0	250	258.77	8.77	50	49.46	250	249.42	-0.58	50	53.49	663	10265
0.5	10000	0.1	200	100	0	0	0	0	0	1778	0	0	1090.69	0.27	0.11	687.31	0.27	0.11	0.3866	0.0	0.0	8222	0.87	8221.13	0.9999	1000	9908.07	8908.07	1778	1091.07	0.3864	10000	1091.93	0.8908	11000	598	0	250	258.1	8.1	50	48.2	250	248.64	-1.36	50	53.55	378	10479
0.5	10000	0.1	200	200	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	200	500	0	0	0	0	0	415	0	0	191.02	0.37	0.09	223.98	0.37	0.09	0.5397	0.0	0.0	9585	1.09	9583.91	0.9999	1000	10807.44	9807.44	415	191.47	0.5386	10000	192.56	0.9807	11000	599	0	250	255.58	5.58	50	48.58	250	247.73	-2.27	50	50.7	84	730
0.5	10000	0.1	200	1000	0	0	0	0	0	212	0	0	55.04	0.09	0.07	156.96	0.09	0.07	0.7404	0.0	0.0	9788	0.49	9787.51	0.9999	1000	10944.31	9944.31	212	55.2	0.7396	10000	55.69	0.9944	11000	610	0	250	251.77	1.77	50	36.86	250	248.86	-1.14	50	50.08	39	10692
0.5	10000	0.1	500	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	500	5	0	0	0	0	0	9154	0	0	9103.17	0.59	0.2	50.83	0.59	0.2	0.0056	0.0	0.0	846	2.68	843.32	0.9968	1000	1893.36	893.36	9154	9103.96	0.0055	10000	9106.64	0.0893	11000	607	0	250	257.4	7.4	50	49.21	250	249.79	-0.21	50	67.81	1947	9038
0.5	10000	0.1	500	10	0	0	0	0	0	8439	0	0	8426.26	2.23	0.23	12.74	2.23	0.23	0.0015	0.0	0.0	1561	1661.09	100.09	0.0641	1000	910.18	89.82	8439	8428.73	0.0012	10000	10089.82	0.009	11000	594	0	250	259.06	9.06	50	47.06	250	248.24	-1.76	50	56.43	1741	875
0.5	10000	0.1	500	20	0	0	0	0	0	7300	0	0	7143.03	0.98	0.54	156.97	0.98	0.54	0.0215	0.0	0.0	2700	2.28	2697.72	0.9992	1000	3853.17	2853.17	7300	7144.55	0.0213	10000	7146.83	0.2853	11000	616	0	250	259.73	9.73	50	48.06	250	249.77	-0.23	50	65.02	1547	9376
0.5	10000	0.1	500	50	0	0	0	0	0	5196	0	0	4828.9	0.66	0.06	367.1	0.66	0.06	0.0706	0.0	0.0	4804	1.68	4802.32	0.9997	1000	6168.7	5168.7	5196	4829.62	0.0705	10000	4831.3	0.5169	11000	588	0	250	259.37	9.37	50	48.95	250	249.12	-0.88	50	58.29	1058	9769
0.5	10000	0.1	500	100	0	0	0	0	0	3510	0	0	3526.01	6.61	0.39	16.01	6.61	0.39	0.0046	0.0	0.0	6490	6825.76	335.76	0.0517	1000	641.24	358.76	3510	3533.01	0.0066	10000	10358.76	0.0359	11000	586	0	250	251.04	1.04	50	54.7	250	247.57	-2.43	50	50.02	10414	586
0.5	10000	0.1	500	200	0	0	0	0	0	2128	0	0	1383.4	0.24	0.1	744.6	0.24	0.1	0.3499	0.0	0.0	7872	1.08	7870.92	0.9999	1000	9615.18	8615.18	2128	1383.74	0.3497	10000	1384.82	0.8615	11000	610	0	250	256.02	6.02	50	46.9	250	248.72	-1.28	50	54.66	435	10361
0.5	10000	0.1	500	500	0	0	0	0	0	976	0	0	421.15	0.21	0.06	554.85	0.21	0.06	0.5685	0.0	0.0	9024	0.68	9023.32	0.9999	1000	10577.9	9577.9	976	421.42	0.5682	10000	422.1	0.9578	11000	584	0	250	258.11	8.11	50	47.25	250	248.71	-1.29	50	51.59	208	10437
0.5	10000	0.1	500	1000	0	0	0	0	0	513	0	0	176.47	0.23	0.07	336.53	0.23	0.07	0.656	0.0	0.0	9487	0.5	9486.5	0.9999	1000	10822.73	9822.73	513	176.78	0.6554	10000	177.27	0.9823	11000	616	0	250	263.44	13.44	50	50.87	250	249.1	-0.9	50	51.13	114	10701
0.5	10000	0.1	1000	0	0	0	0	0	0	10000	0	0	9993.48	9.79	0.69	6.52	9.79	0.69	0.0007	0.0	0.0	0	333.85	333.85	0.0	1000	662.19	337.81	10000	10003.96	0.0004	10000	10337.81	0.0338	11000	608	0	250	251.07	1.07	50	65.36	250	247.21	-2.79	50	51.13	10392	608
0.5	10000	0.1	1000	5	0	0	0	0	0	9558	0	0	9528.26	0.95	0.18	29.74	0.95	0.18	0.0031	0.0	0.0	442	2.53	439.47	0.9943	1000	1468.08	468.08	9558	9529.39	0.003	10000	9531.92	0.0468	11000	599	0	250	258.06	8.06	50	48.36	250	249.2	-0.8	50	67.4	1946	8821
0.5	10000	0.1	1000	10	0	0	0	0	0	9154	0	0	9103.17	0.59	0.2	50.83	0.59	0.2	0.0056	0.0	0.0	846	2.68	843.32	0.9968	1000	1893.36	893.36	9154	9103.96	0.0055	10000	9106.64	0.0893	11000	607	0	250	257.4	7.4	50	49.21	250	249.79	-0.21	50	67.81	1947	9038
0.5	10000	0.1	1000	20	0	0	0	0	0	8439	0	0	8426.26	2.23	0.23	12.74	2.23	0.23	0.0015	0.0	0.0	1561	1661.09	100.09	0.0641	1000	910.18	89.82	8439	8428.73	0.0012	10000	10089.82	0.009	11000	594	0	250	259.06	9.06	50	47.06	250	248.24	-1.76	50	56.43	1741	875
0.5	10000	0.1	1000	50	0	0	0	0	0	6839	0	0	6635.49	0.62	0.18	203.51	0.62	0.18	0.0298	0.0	0.0	3161	1.87	3159.13	0.9994	1000	4361.83	3361.83	6839	6636.29	0.0296	10000	6638.17	0.3362	11000	605	0	250	260.83	10.83	50	48.33	250	248.85	-1.15	50	62.11	1437	9296
0.5	10000	0.1	1000	100	0	0	0	0	0	5196	0	0	4828.9	0.66	0.06	367.1	0.66	0.06	0.0706	0.0	0.0	4804	1.68	4802.32	0.9997	1000	6168.7	5168.7	5196	4829.62	0.0705	10000	4831.3	0.5169	11000	588	0	250	259.37	9.37	50	48.95	250	249.12	-0.88	50	58.29	1058	9769
